ID,case,time
embedding_generation,262__UnionOfIndiaVsSRDhareshwarAmpOrs,1.7271742820739746
embedding_generation,263__MonogramMillsLtdEtcVsTheStateOfGujarat,2.540091037750244
embedding_generation,264__RRamachandranAyyarVsRamalingamChettiar,4.007736921310425
embedding_generation,265__DrJacobKDanielVsMahatmaGandhiUniversityPriyadarshiniHillsAmpAnr,0.39902281761169434
embedding_generation,266__TheOrientalInsuranceCoLtdVsDicitexFurnishingLtd,6.633543252944946
embedding_generation,267__NirodeBaranBannerjeeVsUnionOfIndiaAndAnotherBrojendraNathTiwariAndThreeOthers,0.5980782508850098
embedding_generation,268__StateOfUPVsOmPrakash,4.81480598449707
embedding_generation,269__JaharlalDasVsStateOfOrissa,3.182422161102295
embedding_generation,270__OudhSugarMillsLimitedVsUnionOfIndiaAmpOthers,0.6824789047241211
embedding_generation,271__VimlaVsStateOfRajasthan,0.8885917663574219
embedding_generation,272__MahabirProsadChoudharyVsMSOctaviusTeaAndIndustriesLtdAndAnr,3.396401882171631
embedding_generation,273__JyotiLimitedAmpOthersVsBharatJPatelAmpOthers,1.025895118713379
embedding_generation,274__JagannathAndOthersVsUnionOfIndia,1.7651698589324951
embedding_generation,275__ExecutorsOfTheEstateOfJKDubashVsCommissionerOfIncomeTaxBombaycity,1.2285430431365967
embedding_generation,276__JeewanNathWahalAmpOrsVsSheikhMahfoozJanAmpOrs,1.9726731777191162
embedding_generation,277__PSSadasivaswamyVsTheStateOfTamilNadu,0.662898063659668
embedding_generation,278__ZodiacClothingCoLtdVsApparelExportPromotionCouncilAmpOthers,1.0313501358032227
embedding_generation,279__SriNilanjanBhattacharyaVsTheStateOfKarnatakaAndOthers,3.150052785873413
embedding_generation,280__JKalaivaniAndOthersVsKSivashankarAndAnother,0.5866129398345947
embedding_generation,281__StateOfPunjabVsTheGandharaTransportCompanyPLtdAndothers,1.3095910549163818
embedding_generation,282__WorkmenOfTheMotorIndustriesCoLtdVsManagementOfMotorIndustriesCoLtdBangalore,3.735535144805908
embedding_generation,283__ChanderBhanHarbhajanLalVsStateOfPunjab,1.1965000629425049
embedding_generation,284__StantechProjectEnggPvtLtdVsNiccoCorporationLtd,0.9970748424530029
embedding_generation,285__StereocraftVsMonotypeIndiaLtdVohraHouseNewDelhi,1.0065338611602783
